date,y_true
4/11/2023,0.174983
4/12/2023,0.177362
4/13/2023,0.178603
4/14/2023,0.179577
4/17/2023,0.182158
4/18/2023,0.183001
4/19/2023,0.186534
4/20/2023,0.188659
4/21/2023,0.19128
4/24/2023,0.191703
4/25/2023,0.193381
4/26/2023,0.190732
4/27/2023,0.190152
4/28/2023,0.185559
5/1/2023,0.184948
5/2/2023,0.17921
5/3/2023,0.1801
5/4/2023,0.177727
5/5/2023,0.177415
5/8/2023,0.178039
5/9/2023,0.181658
5/10/2023,0.175454
5/11/2023,0.178172
5/12/2023,0.177933
5/15/2023,0.18527
5/16/2023,0.184165
5/17/2023,0.182192
5/18/2023,0.187363
5/19/2023,0.188914
5/22/2023,0.186289
5/23/2023,0.18191
5/24/2023,0.183823
5/25/2023,0.183212
5/26/2023,0.18514
5/30/2023,0.185245
5/31/2023,0.183835
6/1/2023,0.173922
6/2/2023,0.172056
6/5/2023,0.179298
6/6/2023,0.18542
6/7/2023,0.18335
6/8/2023,0.17891
6/9/2023,0.179513
6/12/2023,0.181112
6/13/2023,0.180913
6/14/2023,0.172424
6/15/2023,0.177958
6/16/2023,0.180204
6/20/2023,0.171636
6/21/2023,0.167035
6/22/2023,0.175272
6/23/2023,0.178536
6/26/2023,0.17467
6/27/2023,0.176053
6/28/2023,0.175616
6/29/2023,0.177696
6/30/2023,0.18172
7/3/2023,0.18581
7/5/2023,0.187446
7/6/2023,0.187189
7/7/2023,0.181092
7/10/2023,0.186502
7/11/2023,0.186205
7/12/2023,0.188675
7/13/2023,0.184421
7/14/2023,0.1828
7/17/2023,0.18452
7/18/2023,0.181149
7/19/2023,0.183494
7/20/2023,0.185303
7/21/2023,0.187882
7/24/2023,0.180963
7/25/2023,0.180271
7/26/2023,0.182418
7/27/2023,0.181947
7/28/2023,0.181993
7/31/2023,0.179774
8/1/2023,0.175585
8/2/2023,0.171027
8/3/2023,0.166834
8/4/2023,0.159595
8/7/2023,0.158705
8/8/2023,0.152263
8/9/2023,0.151586
8/10/2023,0.158542
8/11/2023,0.156248
8/14/2023,0.156831
8/15/2023,0.154149
8/16/2023,0.15195
8/17/2023,0.14684
8/18/2023,0.146203
8/21/2023,0.143748
8/22/2023,0.144656
8/23/2023,0.140951
8/24/2023,0.138974
8/25/2023,0.136045
8/28/2023,0.133436
8/29/2023,0.135012
8/30/2023,0.137096
8/31/2023,0.142354
9/1/2023,0.142731
9/5/2023,0.147196
9/6/2023,0.149716
9/7/2023,0.166688
9/8/2023,0.171357
9/11/2023,0.161222
9/12/2023,0.165745
9/13/2023,0.165053
9/14/2023,0.168067
9/15/2023,0.166663
9/18/2023,0.168747
9/19/2023,0.168472
9/20/2023,0.17056
9/21/2023,0.171788
9/22/2023,0.178337
9/25/2023,0.181178
9/26/2023,0.182828
9/27/2023,0.182341
9/28/2023,0.195404
9/29/2023,0.196154
10/2/2023,0.195103
10/3/2023,0.194908
10/4/2023,0.198406
10/5/2023,0.198479
10/6/2023,0.186482
10/9/2023,0.184434
10/10/2023,0.185916
10/11/2023,0.183229
10/12/2023,0.184019
10/13/2023,0.181491
10/16/2023,0.18108
10/17/2023,0.180664
10/18/2023,0.183433
10/19/2023,0.184183
10/20/2023,0.181571
10/23/2023,0.175893
10/24/2023,0.177885
10/25/2023,0.177231
10/26/2023,0.178679
10/27/2023,0.165928
10/30/2023,0.16826
10/31/2023,0.176107
11/1/2023,0.185768
11/2/2023,0.180066
11/3/2023,0.178429
11/6/2023,0.180523
11/7/2023,0.183092
11/8/2023,0.18136
11/9/2023,0.180282
11/10/2023,0.180446
11/13/2023,0.182912
11/14/2023,0.183838
11/15/2023,0.182554
11/16/2023,0.182217
11/17/2023,0.179823
11/20/2023,0.182739
11/21/2023,0.182543
11/22/2023,0.177401
11/24/2023,0.176019
11/27/2023,0.174752
11/28/2023,0.174189
11/29/2023,0.169776
11/30/2023,0.161054
12/1/2023,0.159828
12/4/2023,0.160732
12/5/2023,0.160269
12/6/2023,0.161462
12/7/2023,0.158229
12/8/2023,0.158165
12/11/2023,0.15817
12/12/2023,0.159862
12/13/2023,0.158173
12/14/2023,0.158173
12/15/2023,0.166416
12/18/2023,0.162158
12/19/2023,0.162017
12/20/2023,0.158844
12/21/2023,0.16024
12/22/2023,0.16501
12/26/2023,0.167619
12/27/2023,0.169265
12/28/2023,0.168168
12/29/2023,0.168756
1/2/2024,0.170012
1/3/2024,0.169586
1/4/2024,0.169493
1/5/2024,0.169485
1/8/2024,0.167081
1/9/2024,0.16566
1/10/2024,0.171636
1/11/2024,0.170706
1/12/2024,0.17329
1/16/2024,0.174318
1/17/2024,0.181098
1/18/2024,0.172887
1/19/2024,0.172817
1/22/2024,0.171553
1/23/2024,0.175223
1/24/2024,0.174038
1/25/2024,0.169917
1/26/2024,0.177803
1/29/2024,0.177507
1/30/2024,0.176384
1/31/2024,0.177569
2/1/2024,0.183308
2/2/2024,0.177412
2/5/2024,0.182234
2/6/2024,0.183583
2/7/2024,0.180938
2/8/2024,0.181656
2/9/2024,0.17685
2/12/2024,0.177774
2/13/2024,0.175455
2/14/2024,0.176896
2/15/2024,0.168839
2/16/2024,0.168527
2/20/2024,0.170139
2/21/2024,0.170186
2/22/2024,0.165439
2/23/2024,0.165859
2/26/2024,0.16637
2/27/2024,0.154857
2/28/2024,0.153648
2/29/2024,0.15662
3/1/2024,0.156636
3/4/2024,0.14525
3/5/2024,0.144297
3/6/2024,0.135991
3/7/2024,0.135254
3/8/2024,0.136531
3/11/2024,0.134661
3/12/2024,0.14189
3/13/2024,0.159142
3/14/2024,0.158538
3/15/2024,0.157041
3/18/2024,0.158159
3/19/2024,0.158576
3/20/2024,0.159798
3/21/2024,0.169282
3/22/2024,0.170643
3/25/2024,0.170539
3/26/2024,0.172215
3/27/2024,0.179881
3/28/2024,0.18129
4/1/2024,0.182967
4/2/2024,0.18341
4/3/2024,0.184697
4/4/2024,0.19013
4/5/2024,0.192231
4/8/2024,0.190158
4/9/2024,0.188833
4/10/2024,0.188925
4/11/2024,0.182458
4/12/2024,0.173742
4/15/2024,0.172747
4/16/2024,0.177912
4/17/2024,0.176454
4/18/2024,0.176303
4/19/2024,0.173716
4/22/2024,0.165136
4/23/2024,0.167298
4/24/2024,0.168095
4/25/2024,0.165591
4/26/2024,0.157712
4/29/2024,0.156232
4/30/2024,0.150062
5/1/2024,0.150559
5/2/2024,0.159261
5/3/2024,0.153282
5/6/2024,0.150786
5/7/2024,0.154305
5/8/2024,0.15783
5/9/2024,0.158241
5/10/2024,0.160856
5/13/2024,0.167001
5/14/2024,0.166243
5/15/2024,0.15816
5/16/2024,0.159523
5/17/2024,0.165226
5/20/2024,0.171888
5/21/2024,0.173061
5/22/2024,0.171669
5/23/2024,0.170308
5/24/2024,0.17002
5/28/2024,0.170114
5/29/2024,0.171277
5/30/2024,0.175413
5/31/2024,0.174462
6/3/2024,0.165109
6/4/2024,0.164727
6/5/2024,0.163208
6/6/2024,0.163635
6/7/2024,0.162292
6/10/2024,0.164291
6/11/2024,0.162939
6/12/2024,0.154711
6/13/2024,0.15571
6/14/2024,0.157773
6/17/2024,0.166082
6/18/2024,0.165694
6/20/2024,0.160023
6/21/2024,0.159662
6/24/2024,0.160587
6/25/2024,0.165962
6/26/2024,0.167128
6/27/2024,0.172757
6/28/2024,0.173408
7/1/2024,0.169446
7/2/2024,0.185258
7/3/2024,0.198454
7/5/2024,0.19932
7/8/2024,0.199313
7/9/2024,0.201543
7/10/2024,0.200797
7/11/2024,0.202831
7/12/2024,0.233914
7/15/2024,0.230659
7/16/2024,0.230446
7/17/2024,0.230032
7/18/2024,0.223753
7/19/2024,0.220377
7/22/2024,0.219659
7/23/2024,0.220395
7/24/2024,0.218344
7/25/2024,0.214327
7/26/2024,0.216098
7/29/2024,0.214302
7/30/2024,0.212723
7/31/2024,0.216299
8/1/2024,0.202514
8/2/2024,0.189951
8/5/2024,0.193611
8/6/2024,0.19374
8/7/2024,0.197935
8/8/2024,0.203388
8/9/2024,0.205681
8/12/2024,0.176037
8/13/2024,0.177261
8/14/2024,0.177112
8/15/2024,0.178315
8/16/2024,0.17923
8/19/2024,0.1814
8/20/2024,0.182306
8/21/2024,0.183592
8/22/2024,0.186155
8/23/2024,0.18686
8/26/2024,0.188711
8/27/2024,0.189219
8/28/2024,0.190114
8/29/2024,0.190674
8/30/2024,0.200231
9/3/2024,0.204775
9/4/2024,0.200768
9/5/2024,0.200866
9/6/2024,0.193409
9/9/2024,0.187835
9/10/2024,0.183099
9/11/2024,0.176672
9/12/2024,0.17619
9/13/2024,0.175001
9/16/2024,0.175117
9/17/2024,0.17239
9/18/2024,0.169847
9/19/2024,0.169712
9/20/2024,0.166972
9/23/2024,0.1646
9/24/2024,0.164273
9/25/2024,0.160097
9/26/2024,0.156723
9/27/2024,0.15536
9/30/2024,0.152635
10/1/2024,0.139572
10/2/2024,0.133961
10/3/2024,0.145606
10/4/2024,0.145366
10/7/2024,0.144748
10/8/2024,0.146545
10/9/2024,0.142678
10/10/2024,0.143059
10/11/2024,0.143139
10/14/2024,0.143606
10/15/2024,0.151383
10/16/2024,0.152147
10/17/2024,0.151792
10/18/2024,0.153829
10/21/2024,0.153353
10/22/2024,0.152501
10/23/2024,0.151255
10/24/2024,0.148984
10/25/2024,0.153419
10/28/2024,0.153054
10/29/2024,0.155594
10/30/2024,0.156017
10/31/2024,0.159469
11/1/2024,0.146653
11/4/2024,0.149039
11/5/2024,0.149122
11/6/2024,0.147481
11/7/2024,0.154649
11/8/2024,0.155453
11/11/2024,0.153651
11/12/2024,0.155013
11/13/2024,0.145365
11/14/2024,0.149103
11/15/2024,0.149865
11/18/2024,0.155826
11/19/2024,0.158926
11/20/2024,0.160046
11/21/2024,0.16164
11/22/2024,0.163023
11/25/2024,0.158551
11/26/2024,0.161656
11/27/2024,0.157299
11/29/2024,0.156671
12/2/2024,0.155698
12/3/2024,0.155156
12/4/2024,0.159906
12/5/2024,0.16319
12/6/2024,0.165167
12/9/2024,0.1668
12/10/2024,0.170816
12/11/2024,0.172437
12/12/2024,0.172111
12/13/2024,0.17147
12/16/2024,0.170312
12/17/2024,0.173948
12/18/2024,0.166962
12/19/2024,0.164575
12/20/2024,0.16589
12/23/2024,0.166816
12/24/2024,0.173199
12/26/2024,0.173814
12/27/2024,0.172018
12/30/2024,0.182378
12/31/2024,0.187023
1/2/2025,0.187197
1/3/2025,0.187749
1/6/2025,0.188928
1/7/2025,0.18605
1/8/2025,0.182646
1/10/2025,0.177983
1/13/2025,0.17497
1/14/2025,0.178448
1/15/2025,0.18044
1/16/2025,0.183106
1/17/2025,0.183569
1/21/2025,0.179307
1/22/2025,0.179235
1/23/2025,0.178286
1/24/2025,0.18237
1/27/2025,0.181442
1/28/2025,0.180905
1/29/2025,0.186284
1/30/2025,0.208029
1/31/2025,0.207771
2/3/2025,0.210006
2/4/2025,0.21262
2/5/2025,0.21677
2/6/2025,0.218537
2/7/2025,0.222499
2/10/2025,0.225096
2/11/2025,0.224772
2/12/2025,0.22763
2/13/2025,0.225757
2/14/2025,0.224373
2/18/2025,0.224058
2/19/2025,0.224389
2/20/2025,0.224722
2/21/2025,0.225058
2/24/2025,0.227493
2/25/2025,0.22308
2/26/2025,0.223685
2/27/2025,0.218894
2/28/2025,0.215936
3/3/2025,0.195416
3/4/2025,0.186539
3/5/2025,0.189088
3/6/2025,0.209048
3/7/2025,0.253958
3/10/2025,0.276692
3/11/2025,0.318725
3/12/2025,0.34095
3/13/2025,0.351395
3/14/2025,0.353033
3/17/2025,0.35378
3/18/2025,0.355855
3/19/2025,0.359839
3/20/2025,0.363262
3/21/2025,0.365683
3/24/2025,0.36931
3/25/2025,0.36876
3/26/2025,0.369329
3/27/2025,0.368679
3/28/2025,0.36853
3/31/2025,0.372337
4/1/2025,0.374168
4/2/2025,0.381416
4/3/2025,0.376495
4/4/2025,0.36417
4/7/2025,0.332212
4/8/2025,0.309724
4/9/2025,0.26284
4/10/2025,0.235969
4/11/2025,0.220519
4/14/2025,0.213202
4/15/2025,0.212285
4/16/2025,0.209994
4/17/2025,0.203747
4/21/2025,0.19572
4/22/2025,0.190905
4/23/2025,0.18553
4/24/2025,0.185769
4/25/2025,0.185097
4/28/2025,0.186667
4/29/2025,0.186752
4/30/2025,0.179467
5/1/2025,0.176935
5/2/2025,0.170519
5/5/2025,0.175415
5/6/2025,0.1722
5/7/2025,0.17212
5/8/2025,0.172077
5/9/2025,0.176552
5/12/2025,0.173667
5/13/2025,0.171975
5/14/2025,0.176697
5/15/2025,0.180358
5/16/2025,0.18399
5/19/2025,0.183273
5/20/2025,0.183793
5/21/2025,0.191397
5/22/2025,0.194412
5/23/2025,0.193286
5/27/2025,0.193183
5/28/2025,0.192912
5/29/2025,0.193551
5/30/2025,0.197057
6/2/2025,0.197294
6/3/2025,0.188423
6/4/2025,0.187116
6/5/2025,0.192133
6/6/2025,0.191294
6/9/2025,0.19414
6/10/2025,0.190878
6/11/2025,0.190348
6/12/2025,0.190616
6/13/2025,0.187649
6/16/2025,0.185024
6/17/2025,0.222606
6/18/2025,0.222423
6/20/2025,0.223815
6/23/2025,0.218027
6/24/2025,0.215606
6/25/2025,0.216149
6/26/2025,0.215685
6/27/2025,0.214722
6/30/2025,0.217408
7/1/2025,0.215119
7/2/2025,0.221756
7/3/2025,0.223279
7/7/2025,0.223292
7/8/2025,0.221735
7/9/2025,0.223377
7/10/2025,0.219213
7/11/2025,0.219999
7/14/2025,0.220568
7/15/2025,0.21953
7/16/2025,0.218102
7/17/2025,0.219426
7/18/2025,0.175008
7/21/2025,0.173431
7/22/2025,0.170538
7/23/2025,0.170099
7/24/2025,0.169087
7/25/2025,0.166807
7/28/2025,0.173744
7/29/2025,0.175145
7/30/2025,0.171267
7/31/2025,0.166832
8/1/2025,0.156348
8/4/2025,0.167104
8/5/2025,0.16472
8/6/2025,0.164327
8/7/2025,0.163981
8/8/2025,0.165022
8/11/2025,0.162511
8/12/2025,0.16151
8/13/2025,0.163532
8/14/2025,0.164186
8/15/2025,0.158811
8/18/2025,0.159554
8/19/2025,0.160151
8/20/2025,0.163076
8/21/2025,0.163651
8/22/2025,0.165285
8/25/2025,0.167523
8/26/2025,0.159887
8/27/2025,0.158292
8/28/2025,0.160557
8/29/2025,0.161441
9/2/2025,0.160791
9/3/2025,0.153802
9/4/2025,0.15378
9/5/2025,0.151338
9/8/2025,0.157735
9/9/2025,0.155728
9/10/2025,0.159155
9/11/2025,0.15749
9/12/2025,0.15687
9/15/2025,0.161935
9/16/2025,0.167535
9/17/2025,0.169744
9/18/2025,0.169744
9/19/2025,0.166623
9/22/2025,0.166617
9/23/2025,0.164601
9/24/2025,0.164391
9/25/2025,0.164965
9/26/2025,0.164626
9/29/2025,0.164243
9/30/2025,0.164948
10/1/2025,0.163505
10/2/2025,0.165508
10/3/2025,0.168596
10/6/2025,0.168336
10/7/2025,0.160636
10/8/2025,0.161729
10/9/2025,0.160658
10/10/2025,0.167734
10/13/2025,0.167919
10/14/2025,0.1682
10/15/2025,0.163149
10/16/2025,0.164518
10/17/2025,0.165891
10/20/2025,0.168862
10/21/2025,0.168236
10/22/2025,0.168489
10/23/2025,0.169525
10/24/2025,0.172443
10/27/2025,0.17271
10/28/2025,0.172134
10/29/2025,0.171432
10/30/2025,0.174367841
10/31/2025,0.168663233
11/3/2025,0.168606222
11/4/2025,0.168223173
11/5/2025,0.168497677
11/6/2025,0.168860839
11/7/2025,0.169258218
11/10/2025,0.161646799
11/11/2025,0.163352317
11/12/2025,0.158116691
11/13/2025,0.157784292
11/14/2025,0.153372362
11/17/2025,0.151562927
11/18/2025,0.149788843
11/19/2025,0.15089244
11/20/2025,0.14936114
11/21/2025,0.147006816
11/24/2025,0.142733142
11/25/2025,0.140934319
11/26/2025,0.140530967
11/28/2025,0.138588642
12/1/2025,0.134068372
12/2/2025,0.126565584
12/3/2025,0.127537001
12/4/2025,0.136140433
12/5/2025,0.16398646
12/8/2025,0.178947102
12/9/2025,0.180504258
12/10/2025,0.187727695
12/11/2025,0.18904223
12/12/2025,0.192348112
12/15/2025,0.195188008
12/16/2025,0.204891812
12/17/2025,0.205375683
12/18/2025,0.203843132
12/19/2025,0.20690558
12/22/2025,0.207914517
12/23/2025,0.210372717
12/24/2025,0.211738486
12/26/2025,0.207408849
12/29/2025,0.20914031
12/30/2025,0.211245718
12/31/2025,0.217612032
1/2/2026,0.222164667
1/5/2026,0.206370053
1/6/2026,0.194787604
1/7/2026,0.195636237
1/8/2026,0.18806426
1/9/2026,0.187562397
1/12/2026,0.184528529
1/13/2026,0.182589743
1/14/2026,0.172318173
1/15/2026,0.173809847
1/16/2026,0.176894275
1/20/2026,0.181911279
1/21/2026,0.183204042
1/22/2026,0.184379558
1/23/2026,0.185943509
1/26/2026,0.18685695
1/27/2026,0.188234764
1/28/2026,0.194621118
1/29/2026,0.193902601
1/30/2026,0.189838266
2/2/2026,0.189677152
2/3/2026,0.191265916
2/4/2026,0.188203404
2/5/2026,0.191581689
2/6/2026,0.193201821
2/9/2026,0.193897911
2/10/2026,0.195445147
2/11/2026,0.207218986
2/12/2026,0.208276067
2/13/2026,0.20637434
2/17/2026,0.200523459
2/18/2026,0.202594072
2/19/2026,0.204358236
2/20/2026,0.212528149
2/23/2026,0.21484725
2/24/2026,0.215114842
2/25/2026,0.215528159
2/26/2026,0.217732817
2/27/2026,0.216640704
3/2/2026,0.244165936
3/3/2026,0.263341953
3/4/2026,0.270447537
3/5/2026,0.275933396
3/6/2026,0.273713763
3/9/2026,0.277897076
3/10/2026,0.281196844
3/11/2026,0.291369339
3/12/2026,0.287082804
3/13/2026,0.287229049
3/16/2026,0.291717536
3/17/2026,0.289818803
3/18/2026,0.289616929
3/19/2026,0.299977414
3/20/2026,0.299039595
3/23/2026,0.295150811
3/24/2026,0.294411318
3/25/2026,0.295379872
3/26/2026,0.295140322
3/27/2026,0.293785144
3/30/2026,0.293856406
3/31/2026,0.266587006
4/1/2026,0.249943436
4/2/2026,0.241998607
4/6/2026,0.246147884
4/7/2026,0.242726575
4/8/2026,0.241714715
4/9/2026,0.228554759
4/10/2026,0.222390755
4/13/2026,0.22117791
4/14/2026,0.215382945
4/15/2026,0.213987973
4/16/2026,0.215781709
4/17/2026,0.211150487
4/20/2026,0.215889621
4/21/2026,0.221094405
4/22/2026,0.224798427
4/23/2026,0.22304482
4/24/2026,0.224332077
4/27/2026,0.21758513
4/28/2026,0.218309084
4/29/2026,0.221571244
4/30/2026,0.216852694
5/1/2026,
5/4/2026,
5/5/2026,
5/6/2026,
5/7/2026,
5/8/2026,
5/11/2026,
5/12/2026,
5/13/2026,
5/14/2026,
5/15/2026,
5/18/2026,
5/19/2026,
5/20/2026,
5/21/2026,
5/22/2026,
5/26/2026,
