date,fwd_premium_21d,fwd_premium_63d,fwd_premium_126d,fwd_premium_21_to_63d,fwd_premium_63_to_126d,fwd_premium_ewma_21d,fwd_premium_ewma_63d,fwd_premium_ewma_126d
12/1/2023,0.010598,0.028828,0.030324,0.037124,0.031752,0.01777,0.035236,0.039787
12/4/2023,0.025446,0.03238,0.033118,0.0356,0.033843,0.018468,0.034976,0.039181
12/5/2023,0.021625,0.032419,0.034458,0.037338,0.036405,0.018755,0.034744,0.038751
12/6/2023,0.028672,0.034209,0.03843,0.036803,0.042509,0.019657,0.034695,0.038722
12/7/2023,0.029288,0.034079,0.038045,0.036306,0.041846,0.020532,0.034639,0.038661
12/8/2023,0.021313,0.037279,0.040036,0.044569,0.042689,0.020603,0.034879,0.038786
12/11/2023,0.032154,0.045718,0.052924,0.051969,0.059914,0.021653,0.035865,0.040071
12/12/2023,0.025892,0.045091,0.051726,0.053975,0.058178,0.022039,0.036703,0.04113
12/13/2023,0.0222,0.04026,0.048317,0.048642,0.056101,0.022053,0.037027,0.041784
12/14/2023,0.021459,0.014016,0.028028,0.010916,0.042188,0.021999,0.034935,0.040533
12/15/2023,0.030972,0.021746,0.032383,0.017781,0.043338,0.022815,0.033736,0.039792
12/18/2023,0.030617,0.023102,0.026243,0.019821,0.029342,0.023524,0.032769,0.038561
12/19/2023,0.024398,0.01335,0.027254,0.008732,0.041595,0.023604,0.031004,0.037533
12/20/2023,0.031985,0.026967,0.028837,0.024826,0.030692,0.024366,0.030637,0.036742
12/21/2023,0.030727,0.023643,0.026459,0.020545,0.029242,0.024944,0.030001,0.035807
12/22/2023,0.028981,0.02158,0.024524,0.018406,0.027431,0.025311,0.029235,0.034782
12/26/2023,0.036837,0.024263,0.024686,0.018575,0.025108,0.026359,0.028783,0.033864
12/27/2023,0.027956,0.017076,0.021719,0.012204,0.02627,0.026504,0.027719,0.03276
12/28/2023,0.033699,0.021927,0.024355,0.01659,0.026758,0.027158,0.027193,0.031996
12/29/2023,0.032155,0.023977,0.026111,0.020258,0.028226,0.027612,0.0269,0.031461
1/2/2024,0.044882,0.028516,0.0308,0.020734,0.033062,0.029182,0.027047,0.031401
1/3/2024,0.049943,0.047623,0.055211,0.04645,0.063087,0.03107,0.028918,0.033565
1/4/2024,0.04693,0.050898,0.052924,0.052982,0.054933,0.032512,0.030916,0.035325
1/5/2024,0.039768,0.041848,0.052958,0.042889,0.064345,0.033171,0.03191,0.036928
1/8/2024,0.042636,0.036731,0.046107,0.033705,0.055827,0.034032,0.032348,0.037763
1/9/2024,0.04013,0.037073,0.038608,0.03551,0.040133,0.034586,0.032778,0.037839
1/10/2024,0.047969,0.05149,0.053607,0.053309,0.055705,0.035803,0.034479,0.039273
1/11/2024,0.04281,0.045479,0.056784,0.046821,0.068439,0.03644,0.035479,0.040865
1/12/2024,0.038021,0.042594,0.054152,0.044823,0.065972,0.036583,0.036126,0.042073
1/16/2024,0.04805,0.047768,0.055904,0.047629,0.064253,0.037626,0.037184,0.04333
1/17/2024,0.050366,0.051388,0.059296,0.051913,0.067496,0.038784,0.038475,0.044782
1/18/2024,0.050873,0.04538,0.055724,0.04261,0.066553,0.039883,0.039103,0.045776
1/19/2024,0.036139,0.036594,0.04861,0.036822,0.061069,0.039543,0.038875,0.046034
1/22/2024,0.037713,0.034781,0.040237,0.033315,0.045567,0.039376,0.038503,0.045507
1/23/2024,0.035582,0.033594,0.037433,0.032606,0.041209,0.039031,0.038056,0.044773
1/24/2024,0.03328,0.026065,0.039449,0.022614,0.053167,0.038509,0.036966,0.044289
1/25/2024,0.035706,0.025863,0.038641,0.02107,0.051819,0.038254,0.035957,0.043775
1/26/2024,0.034579,0.025539,0.040468,0.021105,0.055349,0.03792,0.03501,0.043475
1/29/2024,0.036949,0.033005,0.03383,0.030986,0.034652,0.037831,0.034828,0.042598
1/30/2024,0.035072,0.026188,0.034244,0.021774,0.042577,0.037581,0.034042,0.041839
1/31/2024,0.044232,0.039495,0.044476,0.037048,0.049646,0.038185,0.034538,0.042078
2/1/2024,0.042788,0.037822,0.040435,0.035333,0.043077,0.038604,0.034836,0.041929
2/2/2024,0.028207,0.035248,0.03529,0.038535,0.035334,0.037659,0.034874,0.041325
2/5/2024,0.030619,0.027662,0.033127,0.026336,0.038585,0.037019,0.034218,0.04058
2/6/2024,0.027231,0.029177,0.030859,0.030103,0.032511,0.036129,0.03376,0.039696
2/7/2024,0.017887,0.018762,0.027142,0.019193,0.035426,0.03447,0.032396,0.038555
2/8/2024,0.011902,0.021276,0.030891,0.025565,0.040461,0.032419,0.031385,0.037858
2/9/2024,0.016655,0.028647,0.034612,0.034304,0.040483,0.030986,0.031137,0.037563
2/12/2024,0.023209,0.029765,0.034647,0.032911,0.039475,0.030279,0.031012,0.037298
2/13/2024,0.026132,0.032073,0.035453,0.034969,0.03877,0.029902,0.031108,0.03713
2/14/2024,0.025608,0.029333,0.031327,0.031133,0.033257,0.029511,0.030947,0.036603
2/15/2024,0.017521,0.023905,0.030895,0.026877,0.037871,0.028421,0.030307,0.036084
2/16/2024,0.017663,0.026053,0.029588,0.030042,0.033014,0.027443,0.02992,0.035493
2/20/2024,0.022147,0.025539,0.03089,0.027175,0.036139,0.026962,0.029522,0.035075
2/21/2024,0.023298,0.023406,0.028469,0.023469,0.033446,0.026629,0.028966,0.034474
2/22/2024,0.0174,0.019464,0.02777,0.020439,0.036047,0.02579,0.028102,0.033865
2/23/2024,0.013639,0.019768,0.028936,0.022619,0.037981,0.024685,0.027344,0.033417
2/26/2024,0.022874,0.023268,0.03002,0.023472,0.036703,0.02452,0.026974,0.033108
2/27/2024,0.026714,0.02229,0.028915,0.020217,0.035554,0.02472,0.026548,0.032727
2/28/2024,0.021047,0.020749,0.029258,0.020632,0.037746,0.024386,0.026021,0.032411
2/29/2024,0.017842,0.019995,0.028458,0.021005,0.036835,0.023791,0.025473,0.032052
3/1/2024,0.01938,0.022644,0.031446,0.024166,0.040347,0.02339,0.025216,0.031997
3/4/2024,0.027317,0.026373,0.029784,0.025936,0.033146,0.023747,0.025321,0.031796
3/5/2024,0.027683,0.031709,0.037803,0.033684,0.04395,0.024105,0.025902,0.032342
3/6/2024,0.030412,0.032452,0.042879,0.033452,0.053731,0.024678,0.026497,0.0333
3/7/2024,0.029193,0.031932,0.042265,0.033268,0.052992,0.025089,0.026991,0.034115
3/8/2024,0.027797,0.032479,0.039097,0.034725,0.045671,0.025335,0.02749,0.034568
3/11/2024,0.026674,0.029569,0.037513,0.030957,0.045392,0.025457,0.027679,0.034835
3/12/2024,0.025522,0.032395,0.038988,0.035689,0.045446,0.025463,0.028108,0.035213
3/13/2024,0.019026,0.027155,0.033899,0.030999,0.040406,0.024878,0.028021,0.035094
3/14/2024,0.016606,0.022794,0.032063,0.025736,0.0409,0.024126,0.027546,0.034818
3/15/2024,0.015564,0.020976,0.031007,0.023575,0.040595,0.023347,0.026949,0.034472
3/18/2024,0.010987,0.020205,0.030235,0.024629,0.039713,0.022224,0.026336,0.034086
3/19/2024,0.009516,0.018605,0.03123,0.022976,0.043171,0.021068,0.025633,0.033827
3/20/2024,0.006968,0.016784,0.031888,0.021462,0.046232,0.019786,0.024829,0.033651
3/21/2024,0.003784,0.009473,0.026678,0.012127,0.043131,0.018332,0.023433,0.033017
3/22/2024,0.00604,0.009598,0.026849,0.011265,0.043487,0.017214,0.022175,0.032456
3/25/2024,0.003729,0.009391,0.023578,0.012069,0.037138,0.015988,0.021013,0.031649
3/26/2024,0.004897,0.011615,0.027881,0.014825,0.043608,0.01498,0.020158,0.031306
3/27/2024,0.000479,0.004629,0.026146,0.006575,0.046829,0.013662,0.018747,0.030837
3/28/2024,0.002447,0.007935,0.026228,0.010582,0.04394,0.012642,0.017764,0.030418
4/1/2024,0.006753,0.00764,0.025263,0.008089,0.042457,0.012107,0.016843,0.02995
4/2/2024,0.013302,0.007629,0.022421,0.004631,0.036724,0.012215,0.016006,0.029265
4/3/2024,0.009752,0.01127,0.025194,0.01205,0.038647,0.011992,0.015575,0.028895
4/4/2024,0.015621,0.018143,0.026062,0.019462,0.033699,0.012321,0.015809,0.028637
4/5/2024,0.011201,0.013146,0.023495,0.014149,0.033366,0.01222,0.015567,0.02817
4/8/2024,0.016297,0.011669,0.022585,0.009351,0.033206,0.01259,0.015212,0.027662
4/9/2024,0.013247,0.004601,0.022955,0.000315,0.041232,0.01265,0.014248,0.027234
4/10/2024,0.015134,0.012983,0.024083,0.011861,0.034635,0.012876,0.014133,0.026948
4/11/2024,0.009622,0.014519,0.021633,0.017047,0.028512,0.01258,0.014168,0.026465
4/12/2024,0.035163,0.025131,0.032588,0.01994,0.040141,0.014633,0.015164,0.027021
4/15/2024,0.046722,0.030675,0.040861,0.022208,0.051139,0.01755,0.016574,0.028279
4/16/2024,0.045179,0.034612,0.039923,0.028861,0.045114,0.020062,0.018214,0.029338
4/17/2024,0.049432,0.033025,0.043806,0.024351,0.054469,0.022732,0.019561,0.030653
4/18/2024,0.034886,0.030833,0.047172,0.02871,0.063358,0.023837,0.020585,0.032155
4/19/2024,0.04206,0.036031,0.043805,0.032809,0.051322,0.025494,0.021989,0.033214
4/22/2024,0.032564,0.024448,0.034205,0.020081,0.043547,0.026136,0.022213,0.033304
4/23/2024,0.023604,0.019934,0.033626,0.017969,0.047124,0.025906,0.022006,0.033333
4/24/2024,0.032658,0.024328,0.034883,0.019823,0.044951,0.02652,0.022217,0.033474
4/25/2024,0.025849,0.01807,0.034809,0.013831,0.051448,0.026459,0.02184,0.033596
4/26/2024,0.009706,0.014771,0.037166,0.017253,0.05868,0.024936,0.021197,0.03392
4/29/2024,0.008833,0.011637,0.035403,0.012993,0.058251,0.023472,0.020328,0.034055
4/30/2024,0.018572,0.024439,0.03831,0.027454,0.051357,0.023027,0.020702,0.034442
5/1/2024,0.017336,0.021648,0.036359,0.023797,0.050136,0.022509,0.020788,0.034616
5/2/2024,0.008668,0.016066,0.032287,0.019603,0.047351,0.021251,0.020359,0.034404
5/3/2024,0.006622,0.011413,0.02827,0.013769,0.043865,0.019921,0.019545,0.033847
5/6/2024,0.010972,0.009781,0.027213,0.009202,0.043489,0.019108,0.018658,0.033244
5/7/2024,0.004884,0.007462,0.023702,0.008711,0.038735,0.017814,0.01764,0.032376
5/8/2024,0.003711,0.008692,0.022975,0.011148,0.036197,0.016532,0.016826,0.031522
5/9/2024,-0.005177,0.000351,0.018469,0.00301,0.034843,0.014559,0.015329,0.030335
5/10/2024,-0.007616,0.001348,0.019814,0.005559,0.03648,0.012543,0.014058,0.029379
5/13/2024,-0.007566,0.002956,0.020042,0.008022,0.035636,0.010715,0.013048,0.02853
5/14/2024,0.000846,0.003019,0.019234,0.004105,0.034002,0.009818,0.012137,0.027685
5/15/2024,0.001785,0.00436,0.019744,0.005635,0.033777,0.009087,0.01143,0.026963
5/16/2024,0.00344,0.011788,0.022223,0.015828,0.031914,0.008574,0.011462,0.026532
5/17/2024,-0.012451,0.000252,0.012608,0.006223,0.023698,0.006663,0.010443,0.025266
5/20/2024,2.80E-05,0.00659,0.018834,0.009792,0.030102,0.006059,0.010093,0.024681
5/21/2024,-0.008137,0.004886,0.018598,0.011003,0.03119,0.004769,0.00962,0.024128
5/22/2024,-0.000195,0.008012,0.017736,0.011972,0.026866,0.004317,0.009473,0.023547
5/23/2024,0.002224,0.010722,0.01962,0.014851,0.027861,0.004127,0.009587,0.02319
5/24/2024,-0.011262,0.004331,0.016924,0.011635,0.028442,0.002728,0.009109,0.022621
5/28/2024,-0.000895,0.006233,0.020286,0.009721,0.033542,0.002399,0.008848,0.022408
5/29/2024,0.008577,0.012349,0.022012,0.014205,0.031165,0.00296,0.009166,0.022372
5/30/2024,0.00419,0.00833,0.02155,0.010365,0.034266,0.003072,0.00909,0.022298
5/31/2024,0.006454,0.008101,0.021908,0.008874,0.035354,0.00338,0.009,0.022262
6/3/2024,0.012658,0.011884,0.026429,0.011521,0.041036,0.004223,0.009262,0.022641
6/4/2024,0.018261,0.015498,0.023141,0.014083,0.030509,0.005499,0.009829,0.022686
6/5/2024,0.010364,0.00856,0.02473,0.007701,0.041007,0.005941,0.009714,0.022872
6/6/2024,0.011194,0.006999,0.023971,0.004984,0.041069,0.006419,0.009467,0.022972
6/7/2024,0.013893,0.006263,0.023304,0.002549,0.040457,0.007098,0.009176,0.023002
6/10/2024,0.014661,0.012659,0.021501,0.011654,0.029972,0.007786,0.009492,0.022866
6/11/2024,0.012905,0.012332,0.020766,0.012052,0.028859,0.008251,0.009751,0.022675
6/12/2024,0.012793,0.012081,0.024374,0.011746,0.036743,0.008664,0.009962,0.022829
6/13/2024,0.010933,0.014279,0.025243,0.015854,0.036353,0.00887,0.010355,0.023049
6/14/2024,0.010873,0.011368,0.024414,0.011608,0.037491,0.009052,0.010447,0.023173
6/17/2024,0.016304,0.017326,0.026209,0.017823,0.035144,0.009712,0.011072,0.023449
6/18/2024,0.010088,0.014426,0.023479,0.016531,0.032376,0.009746,0.011377,0.023452
6/20/2024,0.013777,0.013006,0.021754,0.012631,0.030352,0.010112,0.011525,0.023297
6/21/2024,0.023155,0.0142,0.02378,0.009586,0.033115,0.011298,0.011768,0.023341
6/24/2024,0.006472,0.007735,0.019332,0.008354,0.030493,0.010859,0.011402,0.022977
6/25/2024,0.007826,0.012716,0.023678,0.015086,0.034283,0.010584,0.011521,0.02304
6/26/2024,0.020969,0.0199,0.031238,0.019359,0.042417,0.011528,0.012283,0.023786
6/27/2024,0.008656,0.018514,0.026239,0.02327,0.033948,0.011267,0.012849,0.024009
6/28/2024,0.008879,0.0117,0.025964,0.013087,0.039774,0.01105,0.012745,0.024186
7/1/2024,0.019374,0.015516,0.027957,0.013536,0.040124,0.011806,0.012997,0.024529
7/2/2024,0.014234,0.016184,0.025269,0.01716,0.034232,0.012027,0.013287,0.024596
7/3/2024,0.014181,0.009164,0.025442,0.006627,0.041779,0.012223,0.012912,0.024673
7/5/2024,0.015981,0.010097,0.024586,0.007165,0.039127,0.012565,0.012656,0.024665
7/8/2024,0.018482,0.011298,0.026631,0.007583,0.042154,0.013103,0.012532,0.024844
7/9/2024,0.020405,0.01833,0.025861,0.017243,0.033128,0.013766,0.01306,0.024937
7/10/2024,0.028348,0.020571,0.02616,0.01634,0.031603,0.015092,0.013742,0.025048
7/11/2024,0.022936,0.024628,0.025099,0.025458,0.025659,0.015805,0.014732,0.025052
7/12/2024,0.015986,0.004536,0.022043,-0.001336,0.039572,0.015822,0.013805,0.024779
7/15/2024,0.021706,0.015461,0.020784,0.012197,0.025971,0.016356,0.013956,0.024416
7/16/2024,0.023132,0.009206,0.024847,0.001917,0.040688,0.016972,0.013524,0.024455
7/17/2024,0.027099,0.014117,0.022132,0.006826,0.029845,0.017893,0.013578,0.024244
7/18/2024,0.032075,0.016087,0.028787,0.007653,0.041827,0.019182,0.013806,0.024657
7/19/2024,0.029817,0.020274,0.026796,0.015284,0.03312,0.020149,0.014394,0.024851
7/22/2024,0.029223,0.020013,0.026724,0.015064,0.033224,0.020974,0.014905,0.025021
7/23/2024,0.030525,0.022968,0.028264,0.01892,0.033429,0.021842,0.015638,0.025316
7/24/2024,0.045749,0.030338,0.035975,0.022203,0.041675,0.024016,0.016974,0.026285
7/25/2024,0.056823,0.029918,0.035979,0.015126,0.042122,0.026998,0.018151,0.027166
7/26/2024,0.041135,0.031134,0.033678,0.025663,0.036193,0.028283,0.019331,0.027758
7/29/2024,0.045255,0.033252,0.035804,0.026608,0.038327,0.029826,0.020596,0.02849
7/30/2024,0.038093,0.03391,0.037809,0.031743,0.04164,0.030578,0.021807,0.029337
7/31/2024,0.043137,0.030866,0.032348,0.024175,0.03382,0.031719,0.02263,0.029611
8/1/2024,0.060254,0.038503,0.039623,0.026816,0.040824,0.034314,0.024073,0.030521
8/2/2024,0.059577,0.05458,0.058377,0.052042,0.06236,0.03661,0.026847,0.033053
8/5/2024,0.094523,0.082265,0.076092,0.075929,0.069495,0.041875,0.031885,0.036966
8/6/2024,0.05686,0.062366,0.062736,0.065075,0.063163,0.043237,0.034656,0.039309
8/7/2024,0.056842,0.057032,0.06189,0.057127,0.067093,0.044474,0.03669,0.041362
8/8/2024,0.035332,0.048049,0.05671,0.054162,0.065645,0.043643,0.037723,0.042757
8/9/2024,0.025858,0.038716,0.048798,0.044883,0.059107,0.042026,0.037813,0.043306
8/12/2024,0.031915,0.036828,0.046951,0.039245,0.057355,0.041107,0.037723,0.043637
8/13/2024,0.011727,0.031676,0.042903,0.041009,0.054244,0.038436,0.037174,0.043571
8/14/2024,0.011318,0.030946,0.041371,0.04013,0.05184,0.035971,0.036607,0.043371
8/15/2024,-0.004614,0.025245,0.029976,0.039416,0.034606,0.032281,0.035574,0.042153
8/16/2024,0.017907,0.02143,0.029666,0.023169,0.037961,0.030975,0.034289,0.041018
8/19/2024,-0.013617,0.025418,0.028376,0.043257,0.031293,0.026921,0.033482,0.039869
8/20/2024,0.001417,0.029151,0.03352,0.041748,0.037967,0.024602,0.033088,0.039291
8/21/2024,0.000965,0.026686,0.032949,0.03844,0.039259,0.022453,0.032506,0.038715
8/22/2024,-0.009195,0.030537,0.032647,0.048699,0.034736,0.019576,0.032327,0.038163
8/23/2024,-0.009983,0.025624,0.027783,0.042169,0.02992,0.016889,0.031718,0.03722
8/26/2024,-0.012395,0.023162,0.026414,0.039389,0.029615,0.014227,0.03094,0.036237
8/27/2024,-0.009385,0.023166,0.026152,0.038133,0.029095,0.01208,0.030233,0.03532
8/28/2024,0.011968,0.031289,0.030666,0.040667,0.030041,0.01207,0.030329,0.034897
8/29/2024,0.002421,0.03244,0.035606,0.045962,0.038861,0.011193,0.030521,0.034962
8/30/2024,-0.006356,0.02001,0.032991,0.032345,0.046308,0.009598,0.029566,0.034783
9/3/2024,0.021789,0.041745,0.042135,0.051467,0.042524,0.010706,0.030673,0.035451
9/4/2024,0.064326,0.03896,0.040976,0.02513,0.04307,0.01558,0.031426,0.035953
9/5/2024,0.039473,0.044351,0.047279,0.04675,0.050322,0.017753,0.032601,0.036983
9/6/2024,0.03431,0.051621,0.055107,0.059982,0.058878,0.019258,0.03433,0.03863
9/9/2024,0.049447,0.052219,0.050842,0.053593,0.049427,0.022002,0.035957,0.039741
9/10/2024,0.041723,0.053649,0.054581,0.059395,0.055597,0.023795,0.037565,0.04109
9/11/2024,0.046766,0.056984,0.052586,0.061934,0.04795,0.025883,0.03933,0.042135
9/12/2024,0.031222,0.055588,0.049448,0.067536,0.04314,0.026369,0.040808,0.0428
9/13/2024,0.03034,0.050825,0.046509,0.060841,0.04211,0.02673,0.041719,0.043137
9/16/2024,0.027821,0.052108,0.046996,0.063914,0.041767,0.026829,0.042663,0.043488
9/17/2024,0.027418,0.052475,0.046533,0.064686,0.040431,0.026882,0.043555,0.043765
9/18/2024,0.032525,0.045479,0.045467,0.051689,0.04547,0.027395,0.04373,0.043919
9/19/2024,0.019822,0.043472,0.042882,0.054797,0.042291,0.026707,0.043707,0.043825
9/20/2024,0.026095,0.041143,0.042629,0.048445,0.044105,0.026651,0.043474,0.043716
9/23/2024,0.011842,0.035777,0.039337,0.046578,0.043027,0.025305,0.042774,0.043318
9/24/2024,0.014205,0.031302,0.037555,0.039228,0.043913,0.024296,0.041731,0.042794
9/25/2024,0.022746,0.039031,0.041427,0.0467,0.043899,0.024155,0.041486,0.04267
9/26/2024,0.038392,0.047408,0.048312,0.051816,0.049287,0.025449,0.042024,0.043183
9/27/2024,0.040768,0.05253,0.049546,0.058399,0.046468,0.026842,0.042979,0.043761
9/30/2024,0.050089,0.053046,0.050297,0.054624,0.047455,0.028955,0.043894,0.044355
10/1/2024,0.056997,0.051987,0.048103,0.049442,0.044,0.031504,0.04463,0.044696
10/2/2024,0.060322,0.051356,0.048904,0.046745,0.046336,0.034124,0.045241,0.045079
10/3/2024,0.068267,0.056293,0.049084,0.050083,0.041406,0.037228,0.046246,0.045443
10/4/2024,0.06199,0.054783,0.045286,0.050938,0.035386,0.039479,0.047022,0.045429
10/7/2024,0.069438,0.05945,0.046812,0.054056,0.033454,0.042203,0.048152,0.045554
10/8/2024,0.073361,0.055581,0.046109,0.045752,0.036238,0.045035,0.048827,0.045605
10/9/2024,0.068431,0.043603,0.044062,0.030161,0.044636,0.047162,0.048353,0.045465
10/10/2024,0.061861,0.043119,0.041853,0.033166,0.040552,0.048499,0.047877,0.045136
10/11/2024,0.056715,0.036477,0.040107,0.025649,0.044051,0.049245,0.04684,0.044679
10/14/2024,0.054517,0.033937,0.039644,0.022904,0.04571,0.049725,0.045667,0.044221
10/15/2024,0.059271,0.034125,0.033382,0.020432,0.032622,0.050593,0.044618,0.043236
10/16/2024,0.056834,0.034512,0.032487,0.022471,0.030395,0.05116,0.043699,0.042259
10/17/2024,0.059814,0.035814,0.033294,0.022799,0.030679,0.051947,0.042982,0.041444
10/18/2024,0.04411,0.038818,0.034204,0.035992,0.029489,0.051234,0.042604,0.040786
10/21/2024,0.059462,0.031887,0.036209,0.01673,0.040685,0.051982,0.04163,0.04037
10/22/2024,0.061764,0.044187,0.038216,0.034516,0.032081,0.052871,0.041862,0.040174
10/23/2024,0.066582,0.038491,0.039317,0.023074,0.040225,0.054118,0.041556,0.040096
10/24/2024,0.072348,0.049265,0.038154,0.036849,0.026327,0.055775,0.042256,0.039919
10/25/2024,0.077268,0.062027,0.031957,0.053728,0.002053,0.057729,0.044054,0.039195
10/28/2024,0.077583,0.054255,0.030889,0.041134,0.00844,0.059534,0.044981,0.03844
10/29/2024,0.076576,0.052811,0.030627,0.039399,0.009349,0.061083,0.045693,0.03773
10/30/2024,0.084067,0.049454,0.034926,0.030101,0.020284,0.063173,0.046035,0.037475
10/31/2024,0.077543,0.066365,0.044215,0.060327,0.021272,0.064479,0.047883,0.038088
11/1/2024,0.057726,0.04251,0.034098,0.034512,0.026183,0.063865,0.047395,0.037725
11/4/2024,0.048218,0.040694,0.030505,0.036871,0.021188,0.062443,0.046785,0.037069
11/5/2024,0.040473,0.034891,0.030505,0.032112,0.02658,0.060445,0.045704,0.036472
11/6/2024,0.018515,0.025162,0.021713,0.028337,0.018766,0.056634,0.043837,0.03513
11/7/2024,0.007779,0.023564,0.023863,0.030652,0.024214,0.052192,0.041994,0.034106
11/8/2024,0.007498,0.022564,0.023256,0.029177,0.023943,0.048129,0.040227,0.03312
11/11/2024,0.010356,0.021798,0.022118,0.026934,0.022463,0.044695,0.038552,0.03212
11/12/2024,0.009173,0.018699,0.020222,0.022995,0.021643,0.041466,0.036747,0.031038
11/13/2024,0.015589,0.01316,0.016208,0.012072,0.018937,0.039113,0.034603,0.02969
11/14/2024,0.011837,0.016562,0.014096,0.018668,0.011927,0.036634,0.032963,0.028272
11/15/2024,0.018434,0.02143,0.0215,0.022816,0.021627,0.034979,0.031914,0.027656
11/18/2024,0.007311,0.017067,0.012456,0.021337,0.008389,0.032464,0.030565,0.026275
11/19/2024,0.009472,0.01768,0.014591,0.021312,0.011874,0.030374,0.029393,0.025212
11/20/2024,0.003516,0.018292,0.016524,0.024667,0.015012,0.027932,0.028384,0.024423
11/21/2024,0.009644,0.016117,0.016835,0.019004,0.017528,0.02627,0.027269,0.023733
11/22/2024,0.00491,0.016846,-0.000119,0.02205,-0.014045,0.024328,0.026321,0.021564
11/25/2024,-0.003818,0.012804,-0.002386,0.019826,-0.015024,0.021769,0.025092,0.019387
11/26/2024,-0.007644,0.008791,-0.00425,0.015664,-0.015011,0.019095,0.023611,0.017238
11/27/2024,0.002067,0.012036,-0.004097,0.016365,-0.017603,0.017547,0.022558,0.015299
11/29/2024,0.005055,0.017044,0.006563,0.02226,-0.002253,0.016412,0.022057,0.014505
12/2/2024,0.00191,0.012727,0.00214,0.017445,-0.006941,0.015093,0.021209,0.013381
12/3/2024,-0.003676,0.008534,-0.003279,0.013844,-0.013247,0.013387,0.020057,0.011866
12/4/2024,0.007406,0.014321,0.001716,0.017434,-0.009064,0.012843,0.019535,0.010943
12/5/2024,0.003262,0.013195,0.002522,0.017625,-0.006637,0.011972,0.018959,0.010178
12/6/2024,0.013173,0.022536,0.011532,0.026689,0.001794,0.012081,0.019284,0.010301
12/9/2024,0.016326,0.015079,0.005374,0.014548,-0.002954,0.012467,0.018902,0.009853
12/10/2024,0.019164,0.012752,0.006055,0.009935,8.70E-05,0.013076,0.018343,0.009508
12/11/2024,0.024043,0.016588,0.00909,0.013234,0.002457,0.014073,0.018183,0.00947
12/12/2024,0.023799,0.017995,0.010462,0.015404,0.003678,0.014957,0.018166,0.00956
12/13/2024,0.018782,0.016997,0.008649,0.016259,0.001146,0.015305,0.01806,0.009477
12/16/2024,0.036073,0.023621,0.019014,0.017879,0.014783,0.017193,0.018565,0.010344
12/17/2024,0.03607,0.026014,0.018096,0.021381,0.010673,0.018909,0.019243,0.011049
12/18/2024,0.041828,0.033092,0.029689,0.028901,0.026409,0.020993,0.020502,0.012743
12/19/2024,0.045227,0.038587,0.033398,0.035414,0.028411,0.023196,0.022146,0.014621
12/20/2024,0.028484,0.026794,0.024352,0.026045,0.022067,0.023677,0.022568,0.015506
12/23/2024,0.024059,0.026733,0.01354,0.02799,0.001932,0.023711,0.022947,0.015327
12/24/2024,0.013361,0.013921,0.008353,0.0142,0.003615,0.02277,0.022126,0.014693
12/26/2024,0.021589,0.015157,0.008836,0.012258,0.00318,0.022663,0.021493,0.014161
12/27/2024,0.021277,0.015475,0.010379,0.012822,0.005945,0.022537,0.020946,0.013817
12/30/2024,0.030625,0.017764,0.011912,0.0116,0.006657,0.023272,0.020657,0.013644
12/31/2024,0.02713,0.013268,0.007559,0.006616,0.002367,0.023623,0.019985,0.01309
1/2/2025,0.004879,-0.059266,-0.05394,-0.084952,-0.048895,0.021919,0.01278,0.006997
1/3/2025,0.000118,-0.061819,-0.054423,-0.087641,-0.047247,0.019937,0.005998,0.001413
1/6/2025,0.001067,-0.063047,-0.05239,-0.089642,-0.041792,0.018222,-0.000278,-0.003478
1/7/2025,0.00505,-0.062634,-0.044074,-0.09097,-0.025053,0.017024,-0.005947,-0.007169
1/8/2025,0.012738,-0.058093,-0.050516,-0.086804,-0.043197,0.016635,-0.010688,-0.011109
1/10/2025,0.022765,-0.053941,-0.048824,-0.085043,-0.043826,0.017192,-0.01462,-0.014538
1/13/2025,0.020217,-0.048827,-0.043852,-0.07663,-0.038988,0.017467,-0.017729,-0.017203
1/14/2025,0.022117,-0.052588,-0.042107,-0.082673,-0.032106,0.01789,-0.020898,-0.019467
1/15/2025,0.017499,-0.060473,-0.047463,-0.092151,-0.035205,0.017854,-0.024496,-0.022012
1/16/2025,0.013949,-0.064126,-0.049255,-0.095366,-0.03536,0.017499,-0.028099,-0.024489
1/17/2025,0.00586,-0.07679,-0.055814,-0.109046,-0.035621,0.016441,-0.032525,-0.027336
1/21/2025,0.011524,-0.067794,-0.053987,-0.099733,-0.041023,0.015994,-0.035731,-0.029759
1/22/2025,0.01218,-0.066668,-0.054135,-0.098513,-0.042312,0.015647,-0.038544,-0.031975
1/23/2025,0.011881,-0.067016,-0.054472,-0.098984,-0.042648,0.015305,-0.041132,-0.03402
1/24/2025,0.014943,-0.03074,-0.016276,-0.050638,-0.00204,0.015272,-0.040188,-0.032407
1/27/2025,0.027337,-0.029305,-0.019335,-0.055058,-0.009263,0.016369,-0.039198,-0.031219
1/28/2025,0.028616,-0.029923,-0.017129,-0.056547,-0.004229,0.017482,-0.038355,-0.029938
1/29/2025,0.031372,-0.026153,-0.019978,-0.052286,-0.013884,0.018745,-0.037246,-0.029032
1/30/2025,0.029261,-0.024699,-0.02473,-0.047918,-0.024762,0.019701,-0.036105,-0.028641
1/31/2025,0.008061,-0.025415,-0.011127,-0.040212,0.002437,0.018643,-0.035133,-0.027049
