trial,objective,qlike,mz_beta_dev,xgb_max_depth,xgb_lr,xgb_n_est,xgb_reg_alpha,xgb_reg_lambda,xgb_gamma,xgb_colsample,xgb_min_child,xgb_subsample,rf_n_est,rf_min_leaf,rf_max_feat
46,0.054544631417081775,0.05072467166379241,0.43703316540563425,3,0.1981838337183103,300,0.027545334909812504,1.6989554708893315,0.18886549539252356,0.8639477869038378,2,0.6056736746969841,150,3,log2
0,0.054622771187872975,0.05102521850757107,0.424119834498571,3,0.17254716573280354,250,0.09466503798478172,0.18410729205738682,0.07799726016810132,0.5290418060840998,9,0.8404460046972835,150,2,sqrt
8,0.05466718406756935,0.05086949994590396,0.4357570493787444,6,0.146501361250436,100,0.0023082598842919556,0.24392426447067803,0.21355389431312816,0.9090073829612466,9,0.6027808522124762,150,7,0.5
56,0.054704681126024085,0.05083980598280663,0.43959499219266923,5,0.15986052697703662,300,0.03365254601928457,0.6504749751868752,0.11085674895603165,0.7001193287746525,3,0.6840509007581772,150,12,log2
20,0.05472804612613357,0.05105985427701504,0.4282634614999588,4,0.1135488881302173,200,0.17334718532906945,2.4230760239809728,0.028159519124825436,0.9533264390211561,6,0.6766990535179145,50,4,sqrt
14,0.05488362360800371,0.05102506815226748,0.43923544117797614,4,0.06442684950136703,300,0.2420449228407269,0.10210396427997281,0.15739300107347662,0.7190278136376896,7,0.9089810626910788,50,13,0.3
3,0.05498947230316753,0.0512437740937608,0.43276426662830714,5,0.02544166090938368,200,0.06378330678120922,0.20609249413202357,0.4847923138822793,0.8875664116805573,10,0.9579309401710595,150,14,0.5
17,0.055101163949358815,0.0512986770036066,0.43603250714552305,4,0.06265464252021834,100,1.5233435433393117,0.5133708947683252,0.20660232627082054,0.8520686785551936,1,0.8622484428063515,200,7,log2
37,0.055450027739566726,0.05129416573875134,0.4558432845186702,5,0.10411708583111463,200,0.027483987625469792,0.18688695141706957,0.2644361563960385,0.7884167437224809,5,0.7091157261950283,150,4,0.3
27,0.056563151145385904,0.051922882721327425,0.48167771507816726,6,0.11146020114644938,100,0.35543070140534405,0.37618751718947135,0.007254206409259424,0.7686434122636524,1,0.7286156507255409,150,6,sqrt
2,0.05782091423227313,0.05295021081177634,0.4934928277339394,5,0.016666983286066417,50,1.356124683738338,4.370990468130501,0.40419867405823057,0.6523068845866853,1,0.8736932106048627,100,3,0.3
